h1,h2,h3,h4,max_iter,learning_rate_init,s1,s2,s3,m1,m2,m3,m4,m5,m6,m7,m8,m9,y
13,6,1,1,583,0.00029584409826960233,1,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9315835395835395
12,1,3,2,2871,0.002898694260136925,0,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5213891222881142
14,3,0,0,4506,0.0027105046725329333,0,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7569477952584824
14,3,3,0,3335,0.0006616089209769118,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.17438489071765811
15,4,2,2,175,0.003028078861549292,0,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.0
15,6,1,1,113,0.0011048869754759919,1,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
12,2,4,2,416,0.017349177866994445,1,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9075563315555301
17,3,2,3,1173,0.000496364206808455,1,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.9956516601677893
17,1,3,3,172,0.04566159922692093,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9488399613000444
11,4,0,0,4094,0.000977526659008056,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.84250503628078
13,3,3,1,246,0.0012404887009263372,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.0
18,2,3,0,2781,0.014374363301973907,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9472529075116751
18,4,1,1,600,0.0065629437124112905,0,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7260748598571096
9,2,3,1,8084,0.005723631464364136,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.9461988304093569
12,5,3,0,1772,0.030794579859469578,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.8188618348196071
11,3,1,3,182,0.0003784162968981623,0,0,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
14,3,0,0,265,0.03591214685968637,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7067762460233299
12,2,0,0,1223,0.03706322417328479,0,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
14,2,2,1,7714,0.011338165871187777,0,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
11,6,5,1,2624,0.0049667158146058776,0,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9904761904761905
6,4,3,4,120,0.02340566354051568,0,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
20,6,3,1,524,0.008908960631583257,1,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.0
18,5,1,0,720,0.00542775657404063,0,0,1,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5213891222881142
12,1,2,1,1058,0.0007133215809474107,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
14,2,4,1,1033,0.08992221955886073,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.09453305048996848
19,6,4,2,938,0.004044689676779904,0,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.0
14,0,0,0,2451,0.000259403891740965,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6377849792483938
21,3,1,1,8059,0.055489471837367244,0,0,1,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.0
13,4,3,1,1179,0.001962629340969195,0,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
10,3,1,1,137,0.050131215581920414,0,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
15,3,3,3,5791,0.0026490784667052613,1,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.3843725351820333
13,2,4,1,3647,0.003941435929268436,0,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
13,5,0,0,143,0.0001667810607600341,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.05865485979337971
11,6,2,0,504,0.006910035541844799,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.4906311870384158
16,0,0,0,631,0.02248612630593568,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8479522591645354
11,3,1,0,252,0.09186584389490153,0,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
10,3,1,3,1821,0.033755103326337375,1,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
17,4,1,0,100,0.0006347607737234417,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5303454885743466
12,2,1,1,1185,0.012131934757155663,0,0,1,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.7612387612387612
12,5,4,1,942,0.00010534956601716197,0,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.08677248677248676
13,2,4,0,579,0.0007989325377930274,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
8,1,1,1,8390,0.028436918648834145,1,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
17,6,0,0,463,0.0001004316033719868,0,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
20,3,2,0,448,0.0005413314583655291,1,0,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.0
13,5,4,0,509,0.023038811188473608,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
18,2,1,0,6399,0.005331534406333796,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.08183645183645184
13,1,2,3,6509,0.000384783329302886,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,0,0,0,154,0.00045658801775213756,0,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,6,2,0,438,0.00014164907389451544,0,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7836563580773273
14,2,1,0,4244,0.0002898383231487061,0,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
14,7,5,1,337,0.01752208377242033,1,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
22,4,0,0,335,0.00030284894432320653,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.08888888888888888
14,2,0,0,1696,0.00012378474658148199,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
13,3,2,1,7598,0.009284022703258784,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9464317991615875
16,1,1,2,1973,0.011417315925352176,1,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
14,4,3,0,664,0.0003683620685742256,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7770634920634922
20,1,2,2,316,0.01197337947573769,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
17,4,0,0,218,0.0009825224488361126,1,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.7857373460381526
14,2,1,1,2116,0.00012318695425142864,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
12,3,0,0,2840,0.0182139889954253,0,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
11,3,1,1,1921,0.00021476183829076973,0,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.27520118857159825
10,1,3,0,145,0.0004378119004425783,1,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
10,3,1,0,1754,0.05366273104358056,0,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.07962085308056872
14,3,8,0,1817,0.00034242420350268706,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7321996629004415
12,1,4,3,3434,0.003669539963792979,1,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
10,5,2,2,937,0.0012485124702388732,1,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
12,2,1,1,122,0.0005320158074992306,0,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
14,3,1,1,992,0.0001563977567494851,1,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.376624699002408
15,2,1,2,1396,0.00032458212651422603,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
25,5,1,0,1199,0.00014101441018681847,0,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
9,1,1,1,119,0.006288092396207858,0,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
13,1,0,0,1307,0.0946543308636128,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,2,1,0,1764,0.00027199481588278127,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
16,2,5,0,9245,0.0370742224459496,0,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
17,6,3,0,115,0.0008367399169003786,0,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.33934725405313637
14,7,1,1,2168,0.013683054823291898,0,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
11,3,3,1,502,0.00027325194444508666,0,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
11,1,2,1,852,0.011928579617117583,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9338695153928381
13,4,1,4,1570,0.0020402693164193364,0,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.56
15,1,3,3,7946,0.00766313486049178,0,0,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,1,0,0,632,0.0003027486825315544,0,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
15,3,1,1,616,0.010716208176649424,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.05275362318840579
11,3,2,0,1620,0.018470073618995355,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9882352941176471
16,5,0,0,461,0.0026359953517886767,1,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9882352941176471
14,2,2,1,3420,0.027999001802952242,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1180327868852459
17,2,3,2,166,0.00010979436381012524,0,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
18,3,1,1,2663,0.0001222021605705321,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.8984054338745415
17,1,1,1,1717,0.00015780546154895193,1,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
19,1,0,0,411,0.06912475008906864,0,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.0
11,1,2,1,4757,0.00026093075838279735,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.40816924559211487
16,3,5,1,371,0.0002440886848034987,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.6902684359698914
19,3,2,3,6988,0.0002583873568159846,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9777777777777776
13,1,2,2,793,0.0033362464644188182,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
19,2,0,0,131,0.0011574282476243445,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.32571428571428573
17,3,2,2,364,0.0047571895924688945,1,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
22,7,3,0,258,0.005259213148451936,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.31333333333333335
20,2,5,1,1337,0.00020587605639187903,0,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.8059934318555009
10,1,0,0,8310,0.0030491859978280214,0,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
12,1,2,0,113,0.002136341706977066,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
17,4,3,0,318,0.021662897075580313,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9904761904761905
14,2,3,0,235,0.029774684584339985,0,0,1,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
10,4,2,2,122,0.07259430151359676,1,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
13,1,4,0,690,0.00859124695614492,0,0,1,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.8977452069851276
17,4,1,0,3167,0.05233944071856786,1,0,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.0
12,3,1,0,7580,0.0011921019788002265,0,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
12,1,1,0,157,0.017820782610832236,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2083237751142207
7,4,1,1,4174,0.00019490534869512723,1,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
13,3,0,0,142,0.002227814527357747,1,0,1,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7619025454408989
13,2,1,0,236,0.004423577189502761,1,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.7333333333333334
11,4,2,1,1907,0.00019121058364054397,0,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.17854862251413972
10,2,4,0,1885,0.012664617336939552,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.18183921341816078
9,5,2,0,8787,0.00020284522296756357,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
14,2,0,0,164,0.011671318861670634,1,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
17,4,3,2,241,0.0067364487716531805,0,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9444476322030096
19,1,2,5,161,0.05633209817318127,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1528888888888889
9,2,1,1,6111,0.02846054499835047,1,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
19,5,2,1,1640,0.051603716131256624,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
16,3,2,0,356,0.0030010268321051916,0,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9904761904761905
16,1,1,0,2986,0.0062004287220811085,0,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
24,2,2,1,530,0.0811462649421802,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2511345029239766
12,2,1,1,2589,0.028613787885908307,1,0,1,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.354487024011642
18,0,0,0,1672,0.0020365921999544127,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.8380862642132931
14,2,1,1,4230,0.006265091844860071,0,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
15,4,2,0,662,0.0015303721671130154,1,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8180392156862746
12,3,1,1,2204,0.060224100446934464,0,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
14,5,1,0,504,0.0003283627521626137,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9414826273516013
18,1,2,1,1110,0.011486374277147972,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7795898758036166
23,3,3,2,3407,0.01481780291848392,0,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
11,3,2,3,164,0.08998596903050007,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
16,2,1,2,221,0.07472919469628969,1,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.4125514161476084
14,3,1,2,2583,0.002606653906886555,0,0,1,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5213891222881142
13,2,5,1,831,0.01721461604566425,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
23,5,1,0,4673,0.05604316472655184,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9444033547761621
15,6,4,4,2203,0.001558791411542221,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.10414414414414416
28,3,4,1,3059,0.003040280708430463,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9350150993171589
13,1,1,1,8611,0.00041058757175809683,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
16,3,2,1,181,0.00075737772872538,0,0,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
15,1,3,4,351,0.028616395011863343,0,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
15,0,0,0,410,0.0034316017559586414,1,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,3,2,1,3752,0.048617602193054284,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.1834862385321101
16,3,3,2,352,0.00016234567220234594,0,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.0
10,4,1,1,231,0.00010707765214570197,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
11,4,0,0,196,0.0032071150854502237,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7588238770685579
21,3,5,1,1744,0.023960785068028467,1,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
11,3,2,2,2484,0.057235200372223155,0,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.9107498515806254
12,4,1,2,139,0.0012833386096378003,1,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.1663775869665534
16,5,1,1,278,0.0014180541552834326,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.376624699002408
12,2,4,0,364,0.07887854288058829,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.026666666666666665
7,2,3,1,6077,0.03868677890293422,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.4343345446286623
11,5,3,1,4273,0.006127451820822685,0,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
19,2,2,0,296,0.06668756430176997,0,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
19,1,5,1,5449,0.003672873226781448,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
21,1,1,1,3748,0.011404972890100173,1,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.3234381638941554
15,4,2,1,441,0.00010719008864349463,0,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.45985347985347985
7,3,0,0,380,0.000397607996672635,1,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.8009766712828759
15,4,0,0,1014,0.0005205757175071511,0,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.6666666666666667
22,4,1,1,3362,0.002760778178326177,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
16,4,0,0,5879,0.0009645603832824037,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,1.0
14,3,0,0,102,0.011686510453400242,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.9057947900053165
20,3,2,1,3382,0.0003750766427463177,1,0,1,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9797781589095148
12,3,2,0,7963,0.0036586952945598227,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7790887783189306
19,0,0,0,587,0.013604944595667409,1,0,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2
16,3,3,1,6334,0.020465584328934548,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.48883205456095485
13,3,2,0,1410,0.026671847263165946,1,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
15,3,2,1,200,0.0008194355118159251,1,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
12,3,2,0,172,0.029472116372966997,0,0,1,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.376624699002408
13,6,1,4,5784,0.011415686247947553,1,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.8805648821745946
18,4,1,0,1401,0.049923377884460274,0,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
16,2,0,0,1052,0.01885374383714781,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.47169907963185276
12,2,3,1,1429,0.009602401813438027,0,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
14,2,0,0,130,0.08745233467458634,1,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.2
16,3,4,1,126,0.00031738574623902906,1,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
11,4,2,0,336,0.08728481131843556,1,0,1,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9865546218487395
